fold,parent_asin,year_month,rating,rating_text_mismatch,text_context_risk,fusion_score,text_norm
2019,B07817ST8Q,2019-09,5.0,1,0.43847695185796415,0.8008516298536323,trying to find a way to save money great product can not wait to try out i also have eco wash machine the one that looks like a persure cooker
2019,B01GE7V1H8,2019-08,1.0,0,0.9543087607468069,0.7972985875471073,don t buy it stopped working not even 7 days after i got it called for help nobody could help solve problem to fix it had to reorder another one and wait once again to get it you better believe i went with a whole different brand this item is a horrible value and don t last
2019,B01GE7V1H8,2019-08,2.0,0,0.8949208355063437,0.7972985875471073,dies right after warranty expires it worked fine until 3 weeks after the warranty expired if you do purchase this item spend the few dollars and get the 4 year warranty
2019,B01GE7V1H8,2019-08,4.0,1,0.7777887209041517,0.7972985875471073,not clear makes a lot of ice but not clear as stated in ad disappointing
2019,B0C5FGKFBZ,2019-11,2.0,0,0.9530047364401045,0.7950943783726021,poor filters the filters do not filter the water properly the water has a very chlorophyll taste that i did not have with my original filters
2019,B0C5FGKFBZ,2019-11,1.0,0,0.9249068376836719,0.7950943783726021,useless filters do not waste your time and money i replaced my original kenmore water filter yesterday with this one i run the water for 4 gallons and check the quality of my water and it came back at 450 ppm i checked my tap water and it was the same i am returning this useless filters thank you amazon for the great returning policy
2019,B0C5FGKFBZ,2019-11,4.0,1,0.5633066614016834,0.7950943783726021,good service despite used in my rv ice maker filter ordered 3 received 2 notified shipper received missing filter 2 days later all good
2019,B07JPLX4CV,2019-08,1.0,0,0.8895042972289843,0.7885088743061313,doesn t last this heating element burned up and quit working in less than 4 months
2019,B07JPLX4CV,2019-08,1.0,0,0.8239075472199959,0.7885088743061313,burned out this heating element burned out after two uses
2019,B07JPLX4CV,2019-08,5.0,1,0.08124763833723335,0.7885088743061313,would buy again i liked the fact that everything i needed was in the package it was very easy to install
2019,B07PY8GNN4,2019-10,2.0,0,0.9858288872075562,0.7817937308190477,good until it broke after 2 months stopped working after 2 months worked great until then it s too bad
2019,B07PY8GNN4,2019-10,4.0,1,0.5211671092079299,0.7817937308190477,great customer service pretty good product i bought this icemaker in june and it worked great we use it in our bar area and it ran great however about two weeks ago the unit stopped working it started flashing red lights on the full and needs water lights i contacted customer service because it does come with a one year warranty they were very helpful and actually sent us a brand new product after sending them a video of what the ice machine was 
2019,B07PY8GNN4,2019-10,5.0,1,0.07604494085115127,0.7817937308190477,reliable the product works very nicely
2019,B07FNNWMVY,2019-07,1.0,0,0.9984666327334915,0.7780831365235648,does not work does not work save your money
2019,B07FNNWMVY,2019-07,1.0,0,0.9648783678237157,0.7780831365235648,not worth a penny literally does nothing
2019,B07FNNWMVY,2019-07,3.0,0,0.9642927055001288,0.7780831365235648,works but does not last this does catch the hairs etc in your laundry but mine was broken within 3 months it just did not hold up
2019,B0BW9QNJFM,2019-11,1.0,0,0.8973441232677046,0.7744632177485786,wrong no good
2019,B0BW9QNJFM,2019-11,5.0,1,0.17182530140120292,0.7744632177485786,who needs a repair man when you have this part and youtube i installed this several weeks ago and my washer is working great after watching two youtube videos i easily removed the old part and installed this new part on my kenmore 90 series washer in about 30 minutes
2019,B0BW9QNJFM,2019-11,5.0,1,0.13357843882513373,0.7744632177485786,quality part for the price i used this product fpr a kenmore washing machine
2019,B098W5ND23,2019-08,1.0,0,0.9868587584429288,0.7739653213902414,stopped working after about 8 months ugh i liked it just fine until it stopped working for no reason will not buy this brand again
2019,B098W5ND23,2019-08,3.0,0,0.9743112079131415,0.7739653213902414,does not last to long bought it in april 2018 stopped working august 2019
2019,B098W5ND23,2019-08,3.0,0,0.7026751670952985,0.7739653213902414,nice not buying half melted ice every couple days lasted 17 months i guess compared to most thing i have bought the last 10 years i got an extra 5 mo out of this did well for about 15 mo of non stop use though on 40 searay saved me money and the hastel of buying half melted ice 6 10 a bag i did just order another one and fully expect i will need another in 17 mo
2020,B01JVVYPJK,2020-02,1.0,0,0.8366328758657804,0.8839814181592887,melted arrived irregular only one would lay flat on the surface of the counter stove so it moved around it moved not in the heat near the heat if you purchase something of this sort it should be metal
2020,B01JVVYPJK,2020-02,2.0,0,0.7032635273443344,0.8839814181592887,arrived folded making the downward facing seam bent firstly if you order this be patient they ship from china so do not expect it for at least a month secondly mine were folded in the package so i had to spend a good 10 minutes bending them back into an acceptable shape i think they would have been ok if they had not been folded highly irritating that they were packaged this way i wish i had bough something local where they would have arrived pac
2020,B01JVVYPJK,2020-02,3.0,0,0.5089920827443538,0.8839814181592887,its ok too wide
2020,B07PWQF712,2020-02,1.0,0,0.9536449537502703,0.8828807461733188,quit working after 3 months and only made about 2 pounds of ice total 2 red lights blink and no ice is produced no number for tech support
2020,B07PWQF712,2020-02,2.0,0,0.9334316092770961,0.8828807461733188,led sensor is broken the machine worked well for 6 months now the machine will not make ice because it thinks that the bucket is full i suspect that the led on the inside has stopped working and the sensor is not receiving any signal while this feature was nice while it worked this tiny part has bricked the entire thing
2020,B07PWQF712,2020-02,1.0,0,0.8669878136143313,0.8828807461733188,it never worked it never worked right out of the box
2020,B088CP7HFJ,2020-11,4.0,1,0.9209866270523099,0.8776352194108478,possibly someone s return somethings off lids are warped so don t stay in place almost feel as if the ones i received were maybe someone s return not sure about them yet
2020,B088CP7HFJ,2020-11,2.0,0,0.741366783877769,0.8776352194108478,do not put in dishwasher lid warped from one time in the dishwasher
2020,B088CP7HFJ,2020-11,4.0,1,0.4026852470815568,0.8776352194108478,so so i absolutely loved these egg holders until they needed to be cleaned without even thinking i threw it in the dishwasher upon looking at the description i now see that it says not to i am totally bummed about it these are compact and perfect for egg storage in the fridge that being said i want something easy to clean not being able to pop them in the dishwasher without the plastic warping is a serious disappointment for me
2020,B0C7CLNS6Q,2020-09,1.0,0,0.952638225392804,0.8706113680736444,not worth it does not cover the entire base left out surfaces will still get dirty hence defeats the purpose of this product
2020,B0C7CLNS6Q,2020-09,5.0,1,0.12869527205160064,0.8706113680736444,love them just put them down and throw away once messy love them
2020,B0C7CLNS6Q,2020-09,5.0,1,0.03695462002644379,0.8706113680736444,great product loved the product
2020,B0872PG68F,2020-09,1.0,0,0.9653690706722589,0.8671300062717285,disappointed i have not had it for a month and it just stopped working the light does not come out anymore the fan moves but then stops moving sad because when it worked it worked great
2020,B0872PG68F,2020-09,1.0,0,0.9542862128886637,0.8671300062717285,worked for only 2 months we received this fan cooler in july and it worked fine really liked the cooling when we put ice cubes in the bin after 1 month the hinge to the water container bin broke but we adapted now 2 months later we used the fan in the morning and it worked fine tried to use it in the afternoon and the product was completely dead we got nothing this was a lot of money for only 2 months of usage amazon should start monitoring low q
2020,B0872PG68F,2020-09,3.0,0,0.9484166322536843,0.8671300062717285,not worth my money this product sends out a must of water but when the water is gone it does not cool and water is gone very fast
2020,B01HCVL20Q,2020-09,1.0,0,0.9918452457837719,0.861292946738659,it does not work it was returned to you this item was returned to you unused did not work at all donated to the church an they say they did not get it to work returned to you worthless
2020,B01HCVL20Q,2020-09,2.0,0,0.6186144324465221,0.861292946738659,just was not very easy to use i bought this because i wanted a good counter top ice machine this was supposed to be a higher end model i sure could not tell i still have not seen a full basket of ice and the settings are not the easiest to use i will buy a simple on and off model next dealing with a return will be more of a pain than its worth
2020,B01HCVL20Q,2020-09,4.0,1,0.244054018193154,0.861292946738659,works well but is noisy works well so far but is noisy a lot of beeping for different reasons beeping sound is loud and not adjustable or able to be turned off beeps often ca not hear from our upstairs master bedroom but can in the guest bedroom downstairs two rooms down from kitchen ice is perfect size on medium setting works best with filtered water no owner s manual to help figure out what the buttons mean someone said to find the black decker
2020,B07S388MQP,2020-10,1.0,0,0.9856559696516278,0.8580924072689695,did not last 3 weeks showed up dented in the back of the unit bought this for our beach house it was only used for 3 separate weeks during the summer then it just quit will not make ice constantly giving the error message that it is out of water when the bin is completely full of water very dissatisfied for a unit at this price
2020,B07S388MQP,2020-10,2.0,0,0.8734636824677859,0.8580924072689695,good for a month and then started groaning a squeaking this bad boy makes ice but have only had for a few months and makes some interesting noises during the ice making process not sure if it s gonna last
2020,B07S388MQP,2020-10,1.0,0,0.8091416343591722,0.8580924072689695,no ice showed up broken
2020,B07K8ZMQLY,2020-07,1.0,0,0.9830765721328103,0.8580390561565225,poor quality did not fit well only lasted a week and i had to throw it out reordered the brand replacement
2020,B07K8ZMQLY,2020-07,1.0,0,0.9391167752428191,0.8580390561565225,very cheap both totally cracked on the inside in 2 weeks
2020,B07K8ZMQLY,2020-07,1.0,0,0.9157731002772309,0.8580390561565225,cheep junk this part looks original and fits great however it broke the first time i tried to turn the knob i would send it back but i was so mad i threw it in the trash
2020,B07SM6CWSL,2020-10,1.0,0,0.9597129242357643,0.8492341775447659,junk very cheaply built broke during the first use
2020,B07SM6CWSL,2020-10,1.0,0,0.9585091196564797,0.8492341775447659,useless this product was unusable on day one the washer section didn t spin directions given to adjust belt to allow for spin could not physically be done without disassembling the machine since i had filled it with water that now can t be removed w o working spin created dangerous situation after unplugging electrical cord i touched the outer shell received a strong electrical shock i was not able to pack it up return it during a pandemic a 99 l
2020,B07SM6CWSL,2020-10,1.0,0,0.5415423201432912,0.8492341775447659,unreliable worked only once
2020,B07GDZZZJ7,2020-04,1.0,0,0.9798727303135121,0.847188479256036,they break at the bottom causing grounds to get in coffee i ve used 3 of these and all 3 broke at the bottom don t waste your money
2020,B07GDZZZJ7,2020-04,1.0,0,0.9395441852459466,0.847188479256036,filter breaks do not work filters break open during brew process and spill coffee grounds in cup edit made them work by using two filters per brew tear off the inner lid and it will work i am going back to ez cup filters i never had a problem with them
2020,B07GDZZZJ7,2020-04,1.0,0,0.8683548678314416,0.847188479256036,too large for kcup these are too large for the kcup containers and they do not keep the grounds from going into the coffee cup
2020,B07VNBVH1G,2020-02,1.0,0,0.9963349151408448,0.8469510455628086,it does not work i dislike it because it flat out does not work
2020,B07VNBVH1G,2020-02,1.0,0,0.906696291356326,0.8469510455628086,do not buy do not buy it it might work sometimes if you follow the 3 scoop instructions most of the time it does not work and i am pretty sure i shortened the life of my machine using this product pro its high quality machined
2020,B07VNBVH1G,2020-02,5.0,1,0.2906544314447986,0.8469510455628086,works every time i have had no problems with this item i read a lot of reviews written by people who have but mine works fine i have had it for two months now and i use it a few times each week
2020,B002R8JAWC,2020-04,1.0,0,0.9805964941653996,0.8467167657648538,just don t work does not work
2020,B002R8JAWC,2020-04,5.0,1,0.8400091715055831,0.8467167657648538,i did return i put filter inside coffee pot
2020,B002R8JAWC,2020-04,3.0,0,0.6154972460317581,0.8467167657648538,sadly no sadly didn t fit my percolator but this is an awesome gadget they have these for drip but haven t perfected the one for perc basket was too high
2020,B01CBWDY0C,2020-10,1.0,0,0.9733017529071928,0.8455863286216061,not useful for nespresso the capsules do not work for a espresso they fall right through the coffee maker really disappointed
2020,B01CBWDY0C,2020-10,2.0,0,0.8656666334462596,0.8455863286216061,great in principle but not great in reality i don t know what it is with these but no matter how packed i get the coffee it always turns out so weak and watery waste of coffee and i literally never ever use these
2020,B01CBWDY0C,2020-10,5.0,1,0.4415481506754946,0.8455863286216061,f cil de usar me agrad el sabor puro caf
2020,B0045LLC7K,2020-06,1.0,0,0.9410985035542893,0.8414963279935133,defective frigidaire water filter the frigidaire water filter did not work and i tried to reach out to frigidaire about the defect my refrigerator was not dispensing water or ice after installing this frigidaire brand i purchased a clear choice brand and now my refrigerator is dispensing water and ice as it should normally
2020,B0045LLC7K,2020-06,3.0,0,0.7386967281523095,0.8414963279935133,no real complaints water comes out slower than with other filters but taste is ok no complaints after 2 months
2020,B0045LLC7K,2020-06,5.0,1,0.276127122767453,0.8414963279935133,frigidaire refrigerator keeps our nasty city water delicious
2020,B087T715KL,2020-08,1.0,0,0.9920189225626598,0.8408283946490827,not worth it i just received unit today went through all instructions which were very poor turned it on and after 5 minutes just stopped working changed out cords and adapter still no good returning item not worth it
2020,B087T715KL,2020-08,1.0,0,0.9896564755292262,0.8408283946490827,do not buy lousy product with very weak air flow does not cool at all even with ice water added to the tray cheap brittle construction
2020,B087T715KL,2020-08,1.0,0,0.961867512687647,0.8408283946490827,doesn t seem very durable after a month it stopped working
2021,B08FDGDPGY,2021-04,3.0,0,0.7436471433642992,0.9200972669230634,they dry very slowly yes they work eventually i use a pair of no cut gloves when i remove and clean the 10 blade on my deli slicer they get submersed in water and will sometimes take 2 days to air dry i bought these thinking it would dry them in a few hours nope it s taking 12 24 hours this boot and glove dryer does not get very warm 80 degrees maybe the good news is it s not likely to shrink or burn anything just do not be in a hurry to dry anyt
2021,B08FDGDPGY,2021-04,3.0,0,0.6592637041250254,0.9200972669230634,not my fav i do not like that the heater will stay on until i unplug it which makes me erie to leave it plugged in i will say that when it does heat up its makes your shoes nice warm
2021,B08FDGDPGY,2021-04,3.0,0,0.6343536342682062,0.9200972669230634,works to a point does not really get to warm so takes longer than normal to work
2021,B08224JXXY,2021-11,1.0,0,0.9375960994572929,0.9079902838769073,head ache we purchased this product and initially were very pleased with its high ice out pit unfortunately after no more than a months worth of use it stopped working we contacted igloo and were told we had to go through another distributor long story short it was not worth the 130 we paid for it
2021,B08224JXXY,2021-11,1.0,0,0.9169169117791482,0.9079902838769073,stopped working in 4 months i like the ice cubes and everything about the product except it broke within 4 months right before thanksgiving
2021,B08224JXXY,2021-11,2.0,0,0.8444245670237596,0.9079902838769073,stopped working it was working well now it stops and i have to empty it and wait a couple of days then it might start again
2021,B08ZSG6M8X,2021-09,2.0,0,0.9870039885983424,0.900270215144342,do not recommend does not cool water spills out fan is loud do not recommend
2021,B08ZSG6M8X,2021-09,2.0,0,0.7458178287841963,0.900270215144342,worked ok until it died after a month you get what you pay for worked ok as as fan with a little colder breeze when you put ice cubes in it definitely for a very small space or to sit directly in front of you had a little problem opening the latch every time i wanted to fill with ice cubes the changeable colored led light was a nice touch worked pretty well for about a month then wouldn t turn on anymore you get what you pay for
2021,B08ZSG6M8X,2021-09,4.0,1,0.4073696204088981,0.900270215144342,small but might be helpful i was going to return this because it was much smaller than i anticipated but my son actually liked it because he just sets it in front of him on his desk while he plays video games and it kept him cool with that being said do not expect it to cool down a room it wo not cool down much other than someone sitting directly in front of it the mist is nice too the best part of this and the biggest reason why i decided to kee
2021,B095RGB1WT,2021-09,1.0,0,0.9705839209470339,0.897409129038963,baby cubes it arrived with broken trim i could have lived with that it made two batches of small cubes and quit working said it was out of water it was not tried restarting it 20 plus times never made another cube
2021,B095RGB1WT,2021-09,3.0,0,0.9142642391006911,0.897409129038963,it stop working after the return date i call amazon tell them it stop working they reach out to the company
2021,B095RGB1WT,2021-09,1.0,0,0.7993104554190753,0.897409129038963,no ice made cycles but no ice made useless
2021,B0B9CCJTDF,2021-08,1.0,0,0.992878876036694,0.8928582447790165,stopped working after one month this product was good and we were happy but after a month it stopped working it was a gift so we didn t open it right away there is no return option we are now stuck with this ice maker that doesn t work and no way to replace it try a different one if you ask us would not buy this machine again
2021,B0B9CCJTDF,2021-08,2.0,0,0.983682170666777,0.8928582447790165,ulit ice maker does not work unless u tape the top down the seal does not close tight
2021,B0B9CCJTDF,2021-08,1.0,0,0.9641918611469722,0.8928582447790165,very disappointed in this product the ice maker quit working after only 3 months i am making ice for a household of 2 people so if you really do not need ice this product is for you look for a different product i just wasted 140 00
2021,B08DD672Q7,2021-01,1.0,0,0.9344219735083913,0.8901896470422418,item is a rip off i like tg e size i do not like the fact i can onky wash 1 item at a time i cannot ring a towel at all item really is not worthy
2021,B08DD672Q7,2021-01,2.0,0,0.867124811227669,0.8901896470422418,can not hook on with the faucet this is a very tiny wah machine and i put it in the bathroom near the wash tank but the pipe is not fit into the faucet i have to add water manually very cumbersome
2021,B08DD672Q7,2021-01,4.0,1,0.5203315530285217,0.8901896470422418,effective solution for my needs i had watched a few videos of this and similar units on youtube before making this purchase decision and had a fairly good idea of what to expect there were surprises both pleasant and less than pleasant but nothing causing regret packaging protected the unit more than adequately in shipment and it arrived in pristine condition i cannot comment on the included fill hose as i did not use it except to say that it wou
2021,B0BVR77MZJ,2021-09,1.0,0,0.980949166351421,0.8885401877853654,product already failed product failed after less than 2 months
2021,B0BVR77MZJ,2021-09,2.0,0,0.9729960353752428,0.8885401877853654,poor quality failed in less than 2 months this is a poor quality replacement part as others stated the housing came apart and the switch stopped clicking comparing the old switch to this new one i can see the quality difference will not buy again
2021,B0BVR77MZJ,2021-09,1.0,0,0.9664970117739005,0.8885401877853654,poor quality switch this aftermarket dryer door switch is poorly made the glue holding the housing together failed out of the box rendering the internal toggle spring mechanism useless i ended up dissecting and repairing the original switch which had lasted for 20 years if you need this item maybe you might consider buying two in anticipation of returning one or both
2021,B082Y2T8NR,2021-10,2.0,0,0.9858665771149107,0.8879638208789266,do not buy did not preform as i though
2021,B082Y2T8NR,2021-10,2.0,0,0.8231329196317174,0.8879638208789266,disappointed in this it is a flattened hose which does not pick up the lint very well because it sticks in thick wads bigger than the wand end i got very little out which was a total disappointment i got more out with the vacuum end than with this hose
2021,B082Y2T8NR,2021-10,5.0,1,0.3210955648977341,0.8879638208789266,great product could not believe the amount of lint it picked up
2021,B01DY6FO8O,2021-08,1.0,0,0.950057200528178,0.8877143703771504,no good doesn t work
2021,B01DY6FO8O,2021-08,2.0,0,0.5616779442548647,0.8877143703771504,low flow looks and feels well made takes forever for water filter though even with coarser grind
2021,B01DY6FO8O,2021-08,4.0,1,0.306103834862028,0.8877143703771504,seems to clog easily i have used this about six times each time i clean it under running water it does seem to trap minute particles between the layers and clog then the flow slows a lot i have yet to run it through the dishwasher as suggested
2021,B08WY86QY9,2021-12,1.0,0,0.9375668822176965,0.8869160362561292,did not survive 1st run through dishwasher letters did not stay on see picture after 1st run through dishwasher
2021,B08WY86QY9,2021-12,1.0,0,0.8408009205714227,0.8869160362561292,slow magic show as words disappear well after a few washes words are already fading away you should not have to try to fill in with new paint or whatever that s why i bought it so i do not end up making my own sign before buying this maybe think of hanging something inside when dirty of your own and take it out before starting machine up
2021,B08WY86QY9,2021-12,2.0,0,0.8023141809827141,0.8869160362561292,pain to use this doesn t stay in place gave up and don t use it can t really see and read it when you open dishwasher unless i was the size of a 4 year old
2021,B095VV4FRP,2021-09,1.0,0,0.9030634255617442,0.8813631262969496,just cool vapor did not even cool a small 24 motorhome
2021,B095VV4FRP,2021-09,2.0,0,0.8758942186461474,0.8813631262969496,initial works great but after less than a month no mist come out thus loose the coolness when brought new it shoots water mist and provides really cool wind but after few weeks it slowly stopped i think the nozzle clogs up there is no way to take it apart to clean thus the item is only good for few weeks
2021,B095VV4FRP,2021-09,2.0,0,0.7519978474046463,0.8813631262969496,you have to be very close to feel ay cooling returned not satisfied with product
2021,B09NR62M32,2021-12,1.0,0,0.9935338529164721,0.8813064564367633,bought twice broke twice doesn t work for more than 3 months conveniently broke down right after the return window closed i bought this item and it broke down after 2 5 months so i got it replaced the second one broke down after 3 5 months so i am unable to return it
2021,B09NR62M32,2021-12,1.0,0,0.9915243450754423,0.8813064564367633,do not buy it do not buy it it stopped working after a few months and amazon will do nothing about it you have to submit a claim with igloo
2021,B09NR62M32,2021-12,1.0,0,0.9908136065376346,0.8813064564367633,rust formed it was an okay item but months later after return sadly it started to rust and now it s not safe to use and now i ca not return it
2021,B0C7ZFZ7W7,2021-05,1.0,0,0.9655522546362348,0.875331360130168,bad favor do not buy this filter do not but this product grounds come through as well as coffee bean oils affecting the taste and guess what you ca not return the item
2021,B0C7ZFZ7W7,2021-05,1.0,0,0.7988582996093342,0.875331360130168,returned ordered by my daughter for me we returned it
2021,B0C7ZFZ7W7,2021-05,1.0,0,0.7125862717330055,0.875331360130168,not deep enough i wanted to love this but the basket is too shallow for the amount of coffee i use
2021,B0737B6HGR,2021-06,1.0,0,0.9982707794526317,0.8713247543560791,did not fit disappointed that it did not fit my keurig 2 0 k400 model don t buy this
2021,B0737B6HGR,2021-06,1.0,0,0.8907288279601283,0.8713247543560791,not for k1500 supreme keurig warning to all new k1500 keurig models the my k cup listed will not work on the latest models there is part of the lower pod that hooks upward the jutt out alone will not fit in the regular pod chamber when removed also as there are white lock and unlock images on the top that are really the opposite to open go to lock to close go to unlock best to go on the keurig site or call keurig for the right reusable coffee pod
2021,B0737B6HGR,2021-06,1.0,0,0.6878260391840921,0.8713247543560791,worst item ever everything about this was awful to use i would have to remove the original machines assembly that s ridiculous
2021,B0C8J6NNBT,2021-09,1.0,0,0.9944327853991232,0.8699691267835598,does not work with kurig 2 or 20 series do not buy if you have a keurig 2 0
2021,B0C8J6NNBT,2021-09,1.0,0,0.9827460875865417,0.8699691267835598,is not compatible with keurig 2 0 does not work with keurig 2 0 works once out of 20 times closing the lid if i knew it wasn t compatible would ve never bought
2021,B0C8J6NNBT,2021-09,2.0,0,0.9784572488620984,0.8699691267835598,coffee does not drain through coffee barely trickles through even with coarser grinds junk
2022_01_08,B07ZFG9RKV,2022-01,2.0,0,0.6894611733385392,0.8959410022687475,cheap handle came off the wire guide within minutes of use there s also a significant bend in the wire from shipping
2022_01_08,B07ZFG9RKV,2022-01,5.0,1,0.2962328259027028,0.8959410022687475,gets down to the deep lint behind screen very easy to attach to vacuum remove your lint screen and push in the hose to get down to the deep parts of your dryer
2022_01_08,B07ZFG9RKV,2022-01,4.0,1,0.23491695880107857,0.8959410022687475,good investment i ve been meaning to buy something like this we ve used it in the dryer and hopefully in the spring can take outside and suck up some lint from the outside too works good
2022_01_08,B0737B6HGR,2022-05,1.0,0,0.9787368274664376,0.8906305170312593,does not fit this is misleading because it says it s adaptable for all k cups it is not
2022_01_08,B0737B6HGR,2022-05,1.0,0,0.957176803251956,0.8906305170312593,did not work with my keurig great but did not work with my keurig
2022_01_08,B0737B6HGR,2022-05,2.0,0,0.8902405494190366,0.8906305170312593,not impressed this kcup filter is a pain to use the top is so hard to get on correctly and if you do not you will have coffee grounds i use a mixture of different coffee s otherwise i would toss this thing
2022_01_08,B08YR8KB69,2022-05,2.0,0,0.9687796525135475,0.8633619122071937,great item just starts to fail right after the return window closes i had no issues with this thing loved it family loved it then within a month of the return window closing it stopped working if i completely clean it out run a clean on it and start over it works for a few days then right back to not working right again do not waste your money
2022_01_08,B08YR8KB69,2022-05,2.0,0,0.8953583939360631,0.8633619122071937,gunk and rust leaks into water been using this product for about 3 months before i noticed that a bolt on the inside had begun to rust and contaminate the ice i tried to clean but it s in such an odd spot it s hard to reach regardless the gunk comes back after any use back looks like it s leaking some cooler fluid too not sure if i got a faulty one it works fine and makes plenty of ice but that rust funky stuff is a bummer since it doesn t go awa
